PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.Quantity	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.Quantity	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.Quantity	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.Quantity	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.Quantity	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.Quantity	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.Quantity	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.Quantity	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.Quantity	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.Quantity	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.Quantity	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.Quantity	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.Quantity	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.Quantity	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.Quantity	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.Quantity	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.Quantity	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.Quantity	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.Quantity	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.Quantity	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.Quantity	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.Quantity	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.Quantity	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.Quantity	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.Quantity	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.Quantity	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.Quantity	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.Quantity	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.Quantity	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.Quantity	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.Quantity
Q9GZT8	NIF3L1	NIF3-like protein 1	Q9GZT8	NIF3L_HUMAN	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	62941.1484375	58446.42578125	59665.796875	59710.2734375	59299.52734375	59780.31640625	60389.640625	50829.4453125	48998.6953125	49584.87890625	48849.2421875	51959.2734375	49632.875	51911.296875	56078.77734375	52593.81640625	54689.609375	56164.52734375	55358.4140625	54488.38671875	53951.08984375	50037.64453125	54623.15625	52400.2578125	51260.5546875	51838.921875	52708.02734375	48101.48046875	54481.75390625	52838.27734375	53464.5625
Q9GZZ9	UBA5	Ubiquitin-like modifier-activating enzyme 5	Q9GZZ9	UBA5_HUMAN	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	32651.84375	34056.84765625	36461.109375	34269.44140625	33893.5	33896.21875	33994.4609375	24722.224609375	25729.2890625	25076.74609375	24159.599609375	24669.50390625	25411.2109375	24957.236328125	32685.099609375	29864.388671875	32058.734375	31237.66796875	31538.0390625	30186.595703125	29874.181640625	28417.91796875	28271.87890625	26966.80078125	24973.5	27164.8203125	25320.0859375	27905.36328125	30309.65625	28980.169921875	27471.384765625
Q9H008	LHPP	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	Q9H008	LHPP_HUMAN	9	11	10	9	11	9	9	11	11	10	11	11	11	11	10	11	11	10	11	11	11	11	10	11	11	11	11	11	11	11	11	29500.01953125	23361.263671875	25771.515625	23651.29296875	24164.205078125	22405.458984375	22039.3359375	39341.24609375	44509.71484375	36887.984375	43111.94140625	41841.578125	45093.703125	44535.61328125	32868.828125	34534.25390625	33551.75390625	33093.00390625	34683.8515625	30798.064453125	32499.34375	46899.91015625	39737.375	49642.20703125	46736.44140625	47499.65234375	45921.30078125	45425.97265625	37356.16015625	37294.30078125	35978.4375
Q9H0N5	PCBD2	Pterin-4-alpha-carbinolamine dehydratase 2	Q9H0N5	PHS2_HUMAN	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	24103.1875	19779.9453125	21370.443359375	21002.900390625	20405.44921875	20265.203125	21894.060546875	16908.0703125	14745.3603515625	13960.505859375	16232.056640625	15014.1650390625	17890.28515625	16169.025390625	19500.248046875	16808.8125	19578.376953125	19093.37890625	17501.716796875	19302.865234375	18264.826171875	19647.5390625	17962.1015625	20472.734375	20471.087890625	17677.314453125	18146.1171875	18388.904296875	17758.232421875	19533.359375	19010.5625
Q9H0P0	NT5C3A	Cytosolic 5'-nucleotidase 3A	Q9H0P0	5NT3A_HUMAN	8	7	7	7	8	7	7	8	8	8	8	8	8	6	8	7	7	7	8	7	8	8	8	8	8	8	8	8	7	7	7	24700.923828125	24703.400390625	23095.671875	23271.6015625	23163.79296875	21632.900390625	22621.140625	10026.8525390625	10711.818359375	9601.640625	11973.1298828125	11441.1865234375	12008.7724609375	11923.3701171875	13548.36328125	14679.474609375	14717.03125	14556.84765625	14543.435546875	14863.28125	13837.4072265625	16177.9091796875	16320.6923828125	17489.025390625	16383.7841796875	17003.67578125	16065.84765625	14325.0517578125	15276.2275390625	16835.75390625	14796.7548828125
Q9H0R3	TMEM222	Transmembrane protein 222	Q9H0R3	TM222_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4654.3310546875	6080.794921875	7580.18115234375	7847.47314453125	5921.564453125	6338.140625	7428.46630859375	2973.556396484375	5108.98486328125	5194.18212890625	6060.693359375	5878.9150390625	4873.23974609375	6390.48486328125	7983.32373046875	4746.55712890625	5193.9365234375	6511.99267578125	4251.8466796875	4365.61474609375	7562.0009765625	2862.884765625	5335.2568359375	2811.83154296875	2835.709716796875	3562.18603515625	2766.92041015625	3793.669677734375	6540.04931640625	4912.71044921875	4226.8154296875
Q9H0R4	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	Q9H0R4	HDHD2_HUMAN	8	8	8	8	8	8	8	8	8	8	8	7	8	8	8	8	8	8	8	8	8	8	7	8	8	8	8	8	8	8	8	21699.384765625	21581.99609375	21955.609375	21579.333984375	20222.341796875	18995.193359375	20577.9921875	11684.7890625	12014.189453125	11545.765625	12283.5224609375	11066.765625	11162.9931640625	11457.880859375	20984.005859375	19606.33203125	20583.142578125	20234.232421875	20134.271484375	18580.255859375	19954.328125	17950.546875	20477.083984375	17674.919921875	19291.51953125	17966.880859375	18395.47265625	18905.6640625	18342.84765625	18072.62109375	17328.033203125
Q9H0R8	GABARAPL1	Gamma-aminobutyric acid receptor-associated protein-like 1	Q9H0R8	GBRL1_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20364.78515625	17032.046875	18552.97265625	18517.46875	17213.380859375	18063.076171875	14693.47265625	11114.865234375	13730.6328125	13299.3701171875	14881.9384765625	11336.779296875	11198.4326171875	12640.8486328125	9066.521484375	8211.982421875	10366.802734375	NaN	11273.2099609375	9291.4609375	12249.0224609375	12031.2666015625	13054.86328125	15111.2783203125	10289.294921875	10487.572265625	8264.50390625	8952.1240234375	10521.6591796875	11177.03515625	12499.001953125
Q9H0U4	RAB1B	Ras-related protein Rab-1B	Q9H0U4	RAB1B_HUMAN	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	33899.859375	36038.7109375	34962.671875	35244.08203125	33740.7578125	37290.1953125	32980.16796875	28896.16796875	29944.509765625	29036.125	32842.7890625	27658.501953125	28291.154296875	29836.224609375	32122.271484375	33024.15625	33963.81640625	33385.22265625	32442.470703125	32360.6796875	32132.6328125	29763.615234375	31404.693359375	29039.802734375	29607.890625	28725.4296875	30210.123046875	30199.1953125	32143.609375	29723.220703125	29629.55078125
Q9H0W9	C11orf54	Ester hydrolase C11orf54	Q9H0W9	CK054_HUMAN	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	13176.205078125	15728.1259765625	11586.1708984375	14245.208984375	14262.7314453125	12492.2978515625	15454.4619140625	7646.8955078125	8977.7236328125	9714.35546875	8284.9765625	7464.68603515625	9528.4248046875	8454.12890625	13889.5087890625	14751.3564453125	12016.3203125	14659.171875	14305.466796875	13356.552734375	12587.615234375	7989.294921875	8716.5224609375	9436.8662109375	11291.05078125	6569.52001953125	11126.9296875	8946.4482421875	10427.1298828125	12329.8662109375	9968.05078125
Q9H201	EPN3	Epsin-3	Q9H201	EPN3_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6897.76025390625	7172.173828125	6829.64501953125	5519.29150390625	7104.232421875	6965.43994140625	5832.884765625	3829.11865234375	5192.66796875	3714.040771484375	4160.11181640625	4766.20654296875	4464.5439453125	4457.64306640625	4969.56005859375	4822.23291015625	5614.47314453125	5871.79833984375	4868.00244140625	4541.40771484375	4780.583984375	5291.19140625	3973.832275390625	5006.29052734375	5836.10009765625	5275.4697265625	5113.2392578125	5307.5107421875	5236.56298828125	5858.99072265625	4771.76611328125
Q9H254	SPTBN4	Spectrin beta chain, non-erythrocytic 4	Q9H254	SPTN4_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	12784.22265625	11599.3310546875	12633.6240234375	12579.638671875	17478.783203125	6119.5419921875	16801.197265625	10484.4052734375	7346.51611328125	10524.638671875	10948.828125	11781.5341796875	9782.7265625	9211.0146484375	7953.14208984375	14389.2568359375	9611.8330078125	8868.4931640625	7690.59521484375	9396.662109375	10755.064453125	11455.8916015625	10195.4873046875	9925.0556640625	10938.8486328125	9810.9736328125	10975.173828125	9798.509765625	10595.607421875	8630.90234375	9338.779296875
Q9H299	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	Q9H299	SH3L3_HUMAN	6	8	8	8	6	8	7	8	8	8	8	8	6	8	8	8	8	8	8	7	8	8	6	6	7	6	7	8	8	7	8	146879.734375	134133.90625	146294.078125	153529.515625	146863.796875	131755.15625	132941.046875	111815.5390625	109437.21875	110846.28125	119260.921875	120646.5546875	112841.6484375	114675.9375	154659.9375	143735	155184.765625	137149.21875	139403.46875	156610.078125	157270.1875	106921.875	122380.765625	112372.8984375	119834.625	125408.859375	113466.1640625	121561.515625	119804.3125	127156.8515625	128862.921875
Q9H2H8	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	Q9H2H8	PPIL3_HUMAN	5	5	5	5	5	5	5	4	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	37690.80078125	38384.1328125	40179.90234375	39566.58984375	39215.2109375	39132.85546875	37544.23828125	12507.810546875	15303.8134765625	15195.7138671875	15623.154296875	13687.294921875	15850.392578125	17271.732421875	28291.84375	29125	27445.451171875	29620.26171875	31578.408203125	30670.458984375	30713.49609375	30354.966796875	33353.5390625	31350.5625	32543.90625	28263.26953125	32190.2109375	31604.119140625	29977.212890625	28254.830078125	27933.5859375
Q9H3K6	BOLA2	BolA-like protein 2	Q9H3K6	BOLA2_HUMAN	6	6	6	6	6	6	6	6	7	6	7	6	7	7	6	7	7	7	6	7	6	7	6	7	7	7	7	7	6	6	6	81362.5859375	86630.4375	84252.484375	83579.703125	80988.0390625	81077.6796875	82886.5078125	85501.921875	87034.046875	91436.609375	87137.9609375	88571.7265625	83123.9453125	87920.2109375	86755.015625	90103.5546875	90934.7421875	85461.0546875	87509.46875	84563.8671875	89180.0234375	68568.40625	71832.453125	75545.359375	79461.96875	75838.5	82232.3125	75599.828125	75435.203125	82295.328125	72409.6640625
Q9H444	CHMP4B	Charged multivesicular body protein 4b	Q9H444	CHM4B_HUMAN	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	18942.451171875	20790.998046875	17539.78125	16646.701171875	19152.103515625	17734.76953125	16734.55078125	16308.8701171875	16609.90625	16641.638671875	18418.8515625	17502.888671875	16644.3359375	18107.61328125	18679.958984375	16816.572265625	18891.1875	15201.2900390625	16764.015625	16874.875	15991.302734375	13178.921875	16620.67578125	14488.951171875	13872.66015625	12392.2353515625	12876.341796875	15251.6181640625	17652.439453125	16043.171875	15149.2958984375
Q9H479	FN3K	Fructosamine-3-kinase	Q9H479	FN3K_HUMAN	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	84248.28125	86783.8671875	88010.3125	79608.8984375	83143.0546875	84338.640625	83192.78125	96839.53125	96375.765625	92914.046875	91953.5078125	88493.3203125	96462.890625	94884.25	64500.21484375	64004.046875	64881.7109375	61229.8671875	66884.4609375	65176.83203125	67152.0078125	91761.3984375	93641.0234375	91800.203125	92515.1640625	87935.8671875	91367.953125	88960.3203125	82609.3984375	79420.9921875	80416.5390625
Q9H4A3	WNK1	Serine/threonine-protein kinase WNK1	Q9H4A3	WNK1_HUMAN	11	12	12	12	12	12	12	12	12	12	12	11	11	11	12	12	11	12	12	12	11	12	12	12	12	11	12	12	12	12	12	26613.916015625	26521.38671875	27460.408203125	27418.884765625	26903.1171875	27085.73828125	25632.384765625	25679.044921875	24961.060546875	27402.85546875	28185.912109375	26468.681640625	27359.451171875	27661.49609375	27939.666015625	27818.330078125	28823.052734375	26605.46484375	29384.83984375	28982.42578125	27527	23508.97265625	26584.2578125	27167.875	25599.916015625	22976.03125	24681.791015625	24587.3359375	25323.482421875	25716.755859375	27649.73046875
Q9H4A4	RNPEP	Aminopeptidase B	Q9H4A4	AMPB_HUMAN	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	4	6	5	5	5	7	6	7	7	6	7	7	7	7	7	12608.9501953125	11891.2822265625	11568.46484375	12420.986328125	12643.7900390625	10756.4677734375	10395.703125	10433.48046875	9465.576171875	9887.7802734375	10722.4892578125	10462.673828125	9391.6064453125	11219.177734375	5650.15380859375	4990.6787109375	5344.38037109375	4968.73291015625	5486.07568359375	5978.41552734375	6230.458984375	9148.0634765625	5436.93408203125	7735.70556640625	7685.97412109375	7678.7763671875	8068.6025390625	8199.6787109375	8166.54736328125	7886.681640625	8645.44140625
Q9H4B7	TUBB1	Tubulin beta-1 chain	Q9H4B7	TBB1_HUMAN	13	13	13	13	12	13	11	12	12	13	12	11	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	64824.515625	67832.6953125	70052.0546875	69609.84375	70128.7265625	68153.078125	67876.046875	54113.35546875	56676.5625	61837.875	60626.81640625	56673.9765625	55117.1484375	53908.23828125	80692.6953125	90230.3515625	84932.921875	84414.0625	82180.6015625	83280.9375	85831.4296875	73740.234375	71352.4609375	76593.8515625	75466.4453125	83492.984375	76460.25	80975.4140625	70368.1015625	69157.2734375	70620.125
Q9H4G4	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	Q9H4G4	GAPR1_HUMAN	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	6	5	5	6	5	6	7	6	7	74088.0078125	65088.0703125	69959.625	68416.328125	67249.5859375	67487.6328125	65621.90625	50791.25390625	50068.2109375	52106.96484375	57159.08984375	49140.48828125	51968.51171875	52617.1328125	61800.33203125	64541.54296875	63484.046875	64031.48046875	64095.14453125	63671.69140625	65913.4375	34227.75390625	34715.45703125	34908.51953125	32603.6796875	35318.20703125	35215.59765625	34947.015625	50417.609375	55942.265625	53552.671875
Q9H4M9	EHD1	EH domain-containing protein 1	Q9H4M9	EHD1_HUMAN	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	27443.001953125	30415.716796875	32095.142578125	29436.92578125	27576.7109375	33338.66796875	33367.7578125	27779.109375	28160.83203125	30208.986328125	29336.19140625	25393.466796875	31512.748046875	28730.064453125	23898.888671875	24154.634765625	24729.80078125	27030.216796875	22850.81640625	23819.98828125	26459.58984375	27084.373046875	32402.287109375	29259.736328125	29209.955078125	28467.5	25179.66015625	30408.01953125	29993.822265625	28085.87109375	25785.45703125
Q9H5X1	CIAO2A	Cytosolic iron-sulfur assembly component 2A	Q9H5X1	CIA2A_HUMAN	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3430.214111328125	1383.1307373046875	2611.4931640625	1478.2493896484375	930.6466674804688	726.58251953125	NaN	1627.3519287109375	3108.80322265625	1181.410888671875	1314.65576171875	1898.58740234375	881.0187377929688	398.9356689453125	2188.2490234375	2106.493896484375	3488.01171875	4.79766321182251	3220.5068359375	2070.90966796875	846.8418579101562	4348.02294921875	1982.9425048828125	5993.83642578125	1033.1317138671875	2432.73876953125	2872.169677734375	1292.0660400390625	2883.36767578125	5.26077938079834	2869.4140625
Q9H7C9	AAMDC	Mth938 domain-containing protein	Q9H7C9	AAMDC_HUMAN	3	3	3	3	3	3	3	0	0	0	0	1	0	0	2	3	3	3	2	2	2	3	3	3	3	3	3	3	2	3	3	9535.83984375	5434.10546875	7256.984375	7401.515625	8039.2734375	5643.96826171875	6214.0986328125	NaN	NaN	NaN	NaN	966.83740234375	NaN	NaN	4875.00244140625	3024.20947265625	5002.82763671875	3586.091796875	4349.36669921875	3918.3505859375	2350.583984375	6324.3603515625	7503.17626953125	5472.22412109375	7074.515625	5723.96826171875	5707.25927734375	8096.45751953125	3441.2724609375	4099.11572265625	3373.673095703125
Q9H8M7	MINDY3	Ubiquitin carboxyl-terminal hydrolase MINDY-3	Q9H8M7	MINY3_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	26540.05078125	30461.36328125	28607.833984375	25762.935546875	26248.099609375	29616.337890625	26433.078125	23689.099609375	23412.48828125	21348.92578125	28943.578125	21751.94921875	27662.73828125	25413.818359375	18469.93359375	25423.416015625	22240.869140625	23442.38671875	18649.556640625	21108.0703125	26104.041015625	19786.84375	15336.3388671875	24213.55859375	21174.240234375	23712.53125	24261.265625	22630.66796875	26587.505859375	27552.671875	25889.490234375
Q9H8W4	PLEKHF2	Pleckstrin homology domain-containing family F member 2	Q9H8W4	PKHF2_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	11370.9375	13723.2255859375	13026.353515625	11535.501953125	11282.970703125	14791.8291015625	13460.0732421875	9832.2041015625	10329.2314453125	10553.06640625	9285.7998046875	13349.5458984375	8581.77734375	9363.5146484375	11810.8017578125	12843.2841796875	13105.3583984375	11325.4560546875	12902.3427734375	10279.630859375	11294.4677734375	7596.1708984375	10789.6611328125	10078.669921875	7783.32861328125	9876.8037109375	7816.609375	9008.060546875	9389.2353515625	9024.869140625	9633.8212890625
Q9H910	JPT2	Jupiter microtubule associated homolog 2	Q9H910	JUPI2_HUMAN	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5397.71875	7666.11669921875	NaN	5090.4921875	NaN	7733.77685546875	7041.86474609375	NaN	NaN	NaN	8365.041015625	NaN	NaN	NaN	NaN	10848.08984375	11205.33203125	7537.15283203125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7442.3994140625	NaN
Q9H9Q2	COPS7B	COP9 signalosome complex subunit 7b	Q9H9Q2	CSN7B_HUMAN	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	5	6	6	5	6	6	6	32407.4375	30036.296875	30813.21484375	31560.154296875	26924.85546875	27954.802734375	28060.794921875	23662.306640625	25479.302734375	26671.0390625	28544.759765625	27070.984375	26586.74609375	26762.626953125	27495.9453125	27627.744140625	29179.412109375	25188.162109375	26082.587890625	25958.35546875	25556.90234375	24722.748046875	25052.78125	27924.482421875	23167.4140625	24117.6328125	24036.568359375	23333.337890625	25182.109375	25585.642578125	25744.7734375
Q9HA64	FN3KRP	Ketosamine-3-kinase	Q9HA64	KT3K_HUMAN	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	44032.51953125	44707.80859375	40843.296875	43911.90625	41209.08203125	43112.296875	43285.3671875	36695.71875	39767.1171875	38617.4609375	42492.84375	38398.1640625	41660.1484375	41513.30859375	32660.712890625	33174.7578125	34128.70703125	30672.8515625	31942.654296875	33288.58984375	34020.61328125	44903.98828125	45807.20703125	45849.49609375	44512.90234375	44649.08984375	45116.765625	45748.8125	39212.6796875	38495.546875	38620.14453125
Q9HA65	TBC1D17	TBC1 domain family member 17	Q9HA65	TBC17_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	2	3	2	3	3	3	3	17841.27734375	18372.751953125	18523.74609375	18446.990234375	18461.7421875	17283.947265625	17258.205078125	17415.9765625	19746.05078125	21248.85546875	18145.90234375	16179.384765625	18169.458984375	18534.80859375	17081.7109375	17756.79296875	18762.248046875	17387.869140625	16445.853515625	16866.099609375	18097.7109375	16307.025390625	16742.3984375	14090.61328125	16636.642578125	15715.3583984375	17397.275390625	15803.3212890625	15429.9697265625	18206.65625	16179.0419921875
Q9HAB8	PPCS	Phosphopantothenate--cysteine ligase	Q9HAB8	PPCS_HUMAN	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	21274.111328125	22190.66015625	21255.744140625	22897.09765625	21112.26171875	23340.197265625	23049.9375	17537.1328125	17397.603515625	15271.5498046875	17480.365234375	17353.71875	18735.640625	17514.35546875	17013.396484375	17755.927734375	19582.30078125	19047.7734375	18369.806640625	17008.0234375	18509.294921875	14839.0244140625	16469.17578125	18982.271484375	16984.20703125	20093.064453125	21364.8671875	19896.404296875	18031.396484375	19597.39453125	19084.876953125
Q9HBI1	PARVB	Beta-parvin	Q9HBI1	PARVB_HUMAN	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	14411.8154296875	16913.791015625	15264.6083984375	15398.7626953125	12440.2060546875	16165.2080078125	13750.703125	20557.09375	22130.384765625	19929.142578125	19568.591796875	21898.1953125	23008.060546875	21569.841796875	24312.9296875	22409.857421875	22966.23046875	25678.857421875	25712.61328125	27303.205078125	24354.771484375	22588.36328125	18288.87109375	24071.890625	21154.671875	20674.29296875	19071.884765625	22678.044921875	20642.11328125	19353.87109375	19245.11328125
Q9HBL0	TNS1	Tensin-1	Q9HBL0	TENS1_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6184.62109375	5733.32470703125	6053.51513671875	5554.07177734375	6215.77490234375	5967.7783203125	6111.552734375	6279.1005859375	6590.86962890625	7072.17919921875	7075.29248046875	6458.25537109375	6982.5390625	6216.45947265625	5729.66162109375	6871.31201171875	6427.078125	7335.349609375	6184.7900390625	6672.23095703125	6121.9365234375	6026.14013671875	5648.712890625	5410.69091796875	5806.10595703125	5629.5751953125	5695.462890625	6007.29248046875	5620.8740234375	6066.80712890625	6254.98095703125
Q9HC38	GLOD4	Glyoxalase domain-containing protein 4	Q9HC38	GLOD4_HUMAN	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	124428.8125	130446.9296875	134577.34375	130729.5	125537.8828125	127301.0546875	130494.3203125	108369.546875	107454.828125	107384.71875	109011.984375	103954.546875	110218.703125	107640.5703125	113062.5	113862.28125	117249.515625	111555.953125	119816.9609375	120330.28125	116319.8359375	111613.4296875	111025	113738.6640625	111808.28125	108491.09375	111713.1171875	109330.3203125	111573.6875	109905.03125	114304.6875
