PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.Quantity	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.Quantity	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.Quantity	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.Quantity	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.Quantity	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.Quantity	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.Quantity	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.Quantity	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.Quantity	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.Quantity	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.Quantity	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.Quantity	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.Quantity	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.Quantity	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.Quantity	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.Quantity	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.Quantity	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.Quantity	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.Quantity	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.Quantity	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.Quantity	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.Quantity	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.Quantity	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.Quantity	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.Quantity	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.Quantity	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.Quantity	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.Quantity	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.Quantity	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.Quantity	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.Quantity
P25787	PSMA2	Proteasome subunit alpha type-2	P25787	PSA2_HUMAN	15	15	15	15	15	15	15	16	16	16	14	15	16	16	14	16	15	15	14	15	15	15	14	16	15	15	15	15	15	15	15	104458.0703125	108113.2734375	103956.1171875	103617.75	106326.2890625	98745.046875	101814.3203125	93742.0546875	99102.2109375	87327.8203125	95170.421875	89979.7265625	94062.8984375	92061.9140625	94081.8046875	93772.9765625	91236.4375	91370.03125	91909.734375	89219.90625	92875.4140625	98418.8828125	85094.8125	97961.984375	99122.515625	97077.453125	95292.5234375	94841.1328125	91090.921875	94622.71875	96807.234375
P25788	PSMA3	Proteasome subunit alpha type-3	P25788	PSA3_HUMAN	12	12	12	12	12	12	12	13	12	13	13	12	13	12	12	12	12	12	12	12	12	12	12	12	13	13	13	12	12	12	12	70697.3203125	71895.40625	66605.3203125	67860.328125	70349.5546875	70595.921875	72728.8046875	61849.77734375	62577.03515625	58488.00390625	60980.54296875	58712.703125	58245.38671875	59038.76953125	63045.3125	60664.8984375	57903.140625	59859.57421875	63141.80859375	60064.9921875	60255.08984375	58811.84375	54860.17578125	59403.0859375	62421.01171875	60365.9453125	61473.703125	60485.4375	61286.73828125	62375.96875	61163.96875
P25789	PSMA4	Proteasome subunit alpha type-4	P25789	PSA4_HUMAN	14	14	14	14	13	14	14	14	14	14	14	14	14	13	14	14	14	14	14	13	14	14	13	13	14	14	14	14	14	14	14	75610.625	79372.515625	76559.6015625	75405.78125	74837.1875	74138.1328125	72058.4140625	63277.453125	68270.3125	71365.9375	70573.59375	62543.5	70756.8671875	66777.4609375	62166.23828125	62397.1875	64565.44140625	67556.0234375	66522.7890625	63322.69921875	61077.8984375	71617.7109375	59924.765625	65207.93359375	72495.6796875	68629.9765625	69212.84375	65115.98828125	69668.078125	66298.78125	66551.1015625
P25815	S100P	Protein S100-P	P25815	S100P_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	30688.55859375	28186.4140625	33080.09765625	32014.7265625	24565.078125	28345.484375	28233.375	34067.86328125	37503.91796875	31411.578125	39356.87890625	37792.70703125	29654.4765625	34676.46875	21453.005859375	26433.509765625	26051.6328125	23316.49609375	27401.8515625	27942.544921875	26380.869140625	20593.873046875	15292.5009765625	18636.03515625	20469.34375	25699.16015625	25716.71875	21328.919921875	25326.546875	29896.546875	26470.779296875
P26038	MSN	Moesin	P26038	MOES_HUMAN	25	24	23	23	25	23	24	23	24	22	24	24	23	22	25	23	23	26	23	23	23	24	23	24	24	22	24	24	25	23	22	83855.65625	85265.015625	84817.59375	84349.015625	84186.28125	82847.3984375	81752.3203125	72559.8828125	73188.125	74669.5078125	74745.578125	69298.40625	76273.734375	76125.4140625	72276.2578125	75995.0546875	77894.859375	77355.71875	76516.2734375	75383.4921875	78685.015625	75744.6796875	71741.40625	76362.03125	76038.1328125	74972.546875	76049.8671875	74396.46875	74067.9375	73327.9453125	71583.4375
P26447	S100A4	Protein S100-A4	P26447	S10A4_HUMAN	13	12	13	12	14	14	12	12	14	12	12	15	13	13	13	13	14	13	12	12	12	12	13	12	12	12	12	11	14	14	14	746588.625	736191.5	734440.1875	739252.75	753566.5625	768433.5625	755670.4375	716233.4375	714302.5	691056.25	703224.4375	716851.1875	706277.6875	722758	757606.25	760462.5625	770631.375	774543.8125	771799.25	759961	750326.625	619953.1875	701664.8125	626033.1875	626180.4375	600114.4375	631650.125	625869.875	696652.25	683865.375	688308.4375
P26583	HMGB2	High mobility group protein B2	P26583	HMGB2_HUMAN	2	2	2	2	0	2	2	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1	0	1	2	1	1	1	2	2	2	10462.9658203125	12055.341796875	10145.578125	17588.837890625	NaN	15412.4755859375	14914.4345703125	17444.30859375	17948.2578125	19165.576171875	11053.4833984375	15771.4208984375	16054.634765625	19033.185546875	11900.7529296875	14398.3916015625	10015.5703125	15937.255859375	16625.947265625	14523.9970703125	20773.291015625	8414.89453125	NaN	16291.3955078125	11681.03125	14595.216796875	15452.935546875	10068.2119140625	8635.4853515625	11549.224609375	12190.884765625
P26599	PTBP1	Polypyrimidine tract-binding protein 1	P26599	PTBP1_HUMAN	6	6	6	5	6	6	6	5	5	5	5	5	5	5	6	6	6	6	6	6	6	5	5	6	5	6	5	5	5	5	5	27975.6640625	25670.298828125	28343.49609375	29952.380859375	26673.625	27439.4609375	27221.123046875	27924.9609375	27998.1875	26295.935546875	26372.3203125	27410.9765625	27503.154296875	28222.71484375	26034.572265625	22323.5234375	25336.5	23719.8984375	23424.826171875	25380.53125	25478.80078125	25587.943359375	24605.306640625	25556.35546875	27023.509765625	23382.8203125	25749.708984375	23710.654296875	26121.58203125	24410.41015625	25104.658203125
P26639	TARS1	Threonine--tRNA ligase 1, cytoplasmic	P26639	SYTC_HUMAN	2	1	3	0	2	3	2	2	2	3	4	4	0	3	2	2	2	2	2	2	2	3	2	0	3	3	3	2	2	1	3	10411.3203125	14668.33203125	8349.958984375	NaN	11868.64453125	7398.85009765625	7708.30419921875	12899.224609375	11329.267578125	10659.3994140625	11091.11328125	3264.0107421875	NaN	7689.39404296875	9353.54296875	6769.74560546875	6348.96533203125	8482.5625	6011.78466796875	8867.181640625	12282.919921875	7091.236328125	7229.73583984375	NaN	8035.92138671875	7967.70556640625	8497.521484375	10933.947265625	7949.8427734375	3464.1103515625	6845.01123046875
P26641	EEF1G	Elongation factor 1-gamma	P26641	EF1G_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	19254.5	16763.62890625	16270.7978515625	18414.982421875	18761.494140625	19363.7890625	18920.978515625	19171.6171875	19092.08203125	18757.73046875	16767.61328125	19812.98046875	16210.9921875	19066.8203125	15513.1640625	13307.4853515625	14885.1083984375	13255.9638671875	13467.623046875	13807.9501953125	12638.3388671875	17708.09375	19692.44921875	16680.47265625	18716.953125	18847.56640625	16671.2890625	19152.849609375	15865.009765625	16791.056640625	17078.072265625
P26927	MST1	Hepatocyte growth factor-like protein	P26927	HGFL_HUMAN	5	6	7	8	5	6	8	12	13	12	12	13	12	13	12	11	11	11	10	11	12	11	9	11	13	11	11	11	10	10	11	8276.439453125	6629.53662109375	7755.56005859375	7537.5556640625	6815.21044921875	7111.3095703125	8438.3740234375	24504.94921875	22944.10546875	22436.50390625	22661.89453125	24119.36328125	24165.490234375	22621.5625	24345.0859375	23935.482421875	22719.646484375	21860.986328125	22462.7109375	24930.900390625	23059.125	23108.21484375	21530.033203125	23203.525390625	21786.56640625	24654.5390625	23181.54296875	23416.384765625	19468.109375	20129.3203125	19910.517578125
P27105	STOM	Stomatin	P27105	STOM_HUMAN	20	19	21	21	20	20	21	20	20	19	21	20	20	20	20	20	20	21	21	20	20	21	19	20	20	21	20	20	21	20	20	624148.625	638493.5	645508.625	631008.9375	629641.875	642590.25	604779.0625	573863	574159.6875	590262.5625	592520.0625	556940.25	567665.0625	575025.125	525038.9375	536484.5	521441.0625	560839.9375	536792.625	534124.1875	539039.25	572436.0625	587515.25	574355.875	606050.6875	553448.75	604432.6875	560027.625	577175.875	560874.625	573254.4375
P27169	PON1	Serum paraoxonase/arylesterase 1	P27169	PON1_HUMAN	14	13	14	13	14	14	12	14	14	16	15	14	14	15	14	14	14	13	14	14	15	14	13	14	14	14	15	14	14	14	14	379337.90625	377395.5625	366737.78125	376303.4375	387353.96875	374623.625	372057.875	480438.03125	489575.5	486319.84375	493286.3125	516399.46875	497582.53125	486607.15625	433450.96875	452665.59375	434193.71875	450968.0625	426493.3125	448780.4375	438944.40625	515142.25	429220.0625	524466.5625	525001.1875	556766.75	527287.1875	522139.625	453967.84375	466128.8125	459570.875
P27348	YWHAQ	14-3-3 protein theta	P27348	1433T_HUMAN	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	85265.109375	90027.4765625	85185.953125	87565.25	81594.921875	83894.421875	80563.21875	73740.4140625	74873.09375	72134.546875	71623.921875	70093.40625	76830.1328125	74947.28125	77569.234375	80850.359375	83103.6796875	82224.7421875	78250.765625	76670.03125	79157.875	61765.7109375	66308.640625	65733.5390625	66434.390625	62845.46484375	65296.8828125	61203.56640625	76589.328125	73890.6484375	73290.0390625
P27448	MARK3	MAP/microtubule affinity-regulating kinase 3	P27448	MARK3_HUMAN	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	13328.9267578125	13109.388671875	12095.6845703125	12436.6865234375	12066.2060546875	11889.1689453125	12170.84765625	12298.6669921875	11228.8427734375	12216.029296875	13784.736328125	12530.94140625	11810.017578125	13652.31640625	13334.46484375	12195.5615234375	11638.0048828125	12271.640625	11657.3359375	11802.6650390625	11374.8134765625	10381.4736328125	11202.650390625	10209.6318359375	10836.869140625	12342.130859375	11485.19140625	12152.3837890625	12077.9423828125	11563.66015625	11377.7451171875
P27797	CALR	Calreticulin	P27797	CALR_HUMAN	17	18	17	18	16	16	17	18	17	18	18	18	18	18	17	18	18	18	17	18	17	17	15	16	17	18	17	16	18	18	17	31303.61328125	32535.7421875	32780.64453125	31768.6796875	29323.927734375	33700.83203125	32424.78515625	41566.6796875	38101.671875	39286.69140625	39637.234375	39248.44140625	41161.79296875	39106.97265625	36826.015625	36783.7734375	36333.03515625	38058.84765625	36733.953125	39346.64453125	36996.05078125	37296.8046875	35994.0703125	37750.6796875	37090.25	38630.46875	37058.015625	39155.640625	36161.19140625	36632.9296875	34440.73046875
P27824	CANX	Calnexin	P27824	CALX_HUMAN	6	7	4	5	5	5	5	5	5	6	7	5	7	7	4	4	4	5	5	4	4	5	5	5	5	6	5	6	5	5	6	11116.2470703125	7579.86328125	8541.08984375	8477.4189453125	8174.95458984375	8848.5107421875	7599.333984375	11066.26171875	13482.490234375	14105.3076171875	10701.2783203125	10657.41796875	10843.63671875	13260.564453125	10050.0791015625	11524.1357421875	8975.736328125	10047.7578125	9726.9384765625	11831.37890625	10310.0771484375	9072.6240234375	9452.8701171875	13013.2744140625	10626.50390625	11932.712890625	9379.85546875	10218.83203125	10580.2978515625	9980.07421875	9560.6728515625
P27918	CFP	Properdin	P27918	PROP_HUMAN	9	10	10	9	10	9	7	10	10	9	8	9	9	10	9	9	8	10	9	10	9	10	8	9	8	9	9	8	8	10	10	16618.357421875	16163.087890625	14052.5771484375	14458.564453125	12329.4248046875	13277.8046875	14928.7109375	13601.2197265625	14493.6015625	16012.166015625	16788.076171875	16399.0234375	15339.0751953125	17775.875	12238.892578125	9879.0595703125	12553.11328125	10559.986328125	13573.3720703125	11609.32421875	13019.2021484375	13036.439453125	14389.1708984375	15522.822265625	12931.1103515625	15684.8740234375	16032.837890625	14203.4921875	14432.6943359375	12926.986328125	13467.646484375
P28066	PSMA5	Proteasome subunit alpha type-5	P28066	PSA5_HUMAN	16	18	17	17	17	18	17	17	18	18	19	16	19	19	16	17	16	17	16	18	16	18	17	19	18	17	19	18	17	17	18	120396.5625	120190.640625	126114	115589.84375	121669.6171875	115257.4921875	116438.59375	110513.8125	108812.328125	112291.9453125	115544.796875	109394.84375	117898.90625	112071.03125	106855.171875	108178.609375	105055.65625	104491.4375	104668.828125	106637.0625	111200.5703125	110428.6796875	99297.2890625	110515.8984375	109796.875	113147.4375	109050.078125	109452.7265625	107220.8125	108831.328125	111720.7421875
P28070	PSMB4	Proteasome subunit beta type-4	P28070	PSB4_HUMAN	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	128438.421875	136470.546875	138241.671875	132883.75	133422.546875	125806.5546875	128622.4609375	120111.984375	119889.21875	130198.140625	125315.96875	116390.046875	124671.46875	121664.7734375	112217.6328125	118229.7109375	118383.671875	113170.0234375	111246.515625	111552.234375	117650.1953125	123209.8515625	109476.65625	125550.8046875	125430.8515625	112399.9296875	123561.8984375	122519.4375	117493.265625	117832.8203125	116837.59375
P28072	PSMB6	Proteasome subunit beta type-6	P28072	PSB6_HUMAN	10	11	10	9	10	10	10	9	10	10	9	10	9	11	8	9	8	10	7	9	8	9	7	8	7	9	9	8	8	10	9	120108.0234375	146759.125	137950.578125	147297.25	128178.21875	132130.359375	128006.2109375	107633.25	119341.8515625	107079.265625	119316.046875	88679.4140625	111571.7578125	118508.78125	117116.2890625	124083.3203125	115809.2421875	119829.984375	115249.96875	105917.765625	108929.3359375	109405.84375	106660.875	115536.9921875	111761.453125	119660.9921875	121313.2265625	113829.5546875	117964.703125	120780.9453125	113369.9296875
P28074	PSMB5	Proteasome subunit beta type-5	P28074	PSB5_HUMAN	18	19	19	18	19	18	19	18	20	18	19	18	20	19	16	20	17	19	20	19	17	19	17	19	18	18	20	18	18	18	18	61631.9296875	64664.74609375	66521.6640625	67751.4453125	67260.4140625	67431.2265625	65365.70703125	61985.078125	61439.875	61112.3125	53675.27734375	57221.03515625	58291.96484375	60641.8046875	57777.84765625	63636.0078125	55643.0390625	60318.8515625	60067.35546875	59719.94921875	60193.12109375	61932.96875	47704.3671875	57253.76953125	60103.234375	61167.49609375	62595.19140625	57104.1171875	58826.703125	62342.33984375	63064.09765625
P28161	GSTM2	Glutathione S-transferase Mu 2	P28161	GSTM2_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48366.12890625	49662.80078125	43261.44921875	41943.875	84358.7890625	57970.00390625	49630.3671875	46361.796875	47715.625	38660.8828125	38645.48828125	69983.59375	52932.92578125	57108.1953125	48177.80078125	58109.3125	54062.37890625	50358.9609375	63650.875	69639.6484375	61768.953125	72697.1640625	36143.54296875	67237.515625	54231.62109375	72531.9609375	54685.90234375	52994.4375	51398.625	57486.24609375	59981.59375
P28289	TMOD1	Tropomodulin-1	P28289	TMOD1_HUMAN	18	18	18	18	18	18	18	19	19	19	19	18	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	18	18	18	155878.15625	157796	152131.765625	153899	148695.171875	146113.171875	149943.859375	127463.375	129848.6953125	124191.2109375	132808.921875	121930.40625	127778.953125	126570.09375	132518.5625	129540.2734375	135331.25	131893.375	128742.703125	130924.2890625	131901.6875	122200.84375	133413.96875	120521.4296875	123808.5234375	117739.3359375	124256.28125	122753.265625	131980.515625	131340.859375	129641.578125
P28332	ADH6	Alcohol dehydrogenase 6	P28332	ADH6_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	11.79190731048584	11.387675285339355	17.181406021118164	3255.35205078125	12.40868854522705	11.558730125427246	11.843591690063477	5209.859375	11.831676483154297	12.966076850891113	12.13550090789795	12.028685569763184	17.25079345703125	NaN	2902.4365234375	NaN	NaN	11.120697021484375	10.846968650817871	11.34397029876709	16.682832717895508	12.256216049194336	12.133833885192871	12.22352123260498	NaN	13.226283073425293	12.517589569091797	12.112183570861816	11.595174789428711	11.98535442352295	11.781611442565918
P28482	MAPK1	Mitogen-activated protein kinase 1	P28482	MK01_HUMAN	9	11	10	10	9	10	11	8	12	10	10	8	10	10	10	11	10	10	10	10	9	10	8	8	11	10	9	9	9	10	11	45851.09765625	46766.75	42350.984375	45576.53125	47251.5	45740.484375	44466.3125	35932.2578125	37161.6796875	35346.96484375	32150.89453125	39230.95703125	36317.69921875	37776.19140625	39378.6796875	38054.69921875	43919.05859375	38340.328125	38439.23046875	40709.77734375	40615.71484375	34984.28125	34600.12109375	31510.87890625	35209.23828125	36192.08203125	33230.44140625	35737.13671875	38562.3671875	41659.39453125	38045.05078125
P28676	GCA	Grancalcin	P28676	GRAN_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	17748.525390625	12309.8291015625	15868.2900390625	11715.6845703125	14484.6865234375	13052.8818359375	9663.5478515625	14160.1845703125	16872.251953125	18936.7265625	20375.0078125	14361.4140625	19044.841796875	15004.8173828125	13130.98828125	14122.525390625	13299.80859375	16614.783203125	17066.4921875	12682.783203125	18556.990234375	12459.8662109375	8480.5615234375	9858.2021484375	10138.384765625	10596.21875	9275.7607421875	8867.5703125	13038.1650390625	15398.7958984375	14091.3388671875
P28838	LAP3	Cytosol aminopeptidase	P28838	AMPL_HUMAN	3	5	5	4	4	4	4	6	4	5	6	6	4	5	4	4	5	4	4	4	4	5	4	4	5	5	5	5	4	5	6	18375.591796875	19869.07421875	25192.18359375	21171.314453125	21113.443359375	21375.572265625	24864.580078125	26263.791015625	22082.47265625	26923.6484375	24842.5078125	24228.70703125	26185.94140625	23418.36328125	19127.90234375	17634.828125	18456.294921875	18072.201171875	17720.1640625	17303.337890625	15283.5283203125	25989.388671875	33236.87109375	22387.283203125	25711.890625	23967.98828125	24876.3671875	21415.189453125	19809.451171875	21709.501953125	20833.064453125
P29144	TPP2	Tripeptidyl-peptidase 2	P29144	TPP2_HUMAN	54	50	50	53	51	52	52	50	48	50	50	49	51	50	50	51	51	54	50	51	49	50	51	51	48	53	53	50	50	51	49	59712.15234375	61755.9609375	61288.4375	61920.7734375	61371.0234375	59418.78515625	59735.68359375	56730.72265625	52850.734375	53519.359375	54490.02734375	53702.70703125	53422.1640625	54982.109375	61245.5390625	60355.859375	57915.8515625	61976.26953125	61571.22265625	60470.87890625	60433.17578125	59137.02734375	56556.83984375	55823.52734375	58915.625	56057.50390625	61006.15234375	56805.19140625	55584.765625	56802.0234375	54831.8984375
P29218	IMPA1	Inositol monophosphatase 1	P29218	IMPA1_HUMAN	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	0	1	2	1	21197.853515625	22315.6171875	17007.033203125	21962.005859375	26028.828125	24768.806640625	18945.388671875	18104.107421875	25615.326171875	15603.98828125	16206.7021484375	25291.25390625	28508.21875	18856.685546875	24900.564453125	17153.345703125	19539.580078125	31801.115234375	19977.982421875	26725.1796875	15999.9287109375	22392.994140625	27467.39453125	25084.736328125	27878.958984375	26395.7734375	23302.470703125	NaN	32311.076171875	24798.455078125	29897.177734375
P29320	EPHA3	Ephrin type-A receptor 3	P29320	EPHA3_HUMAN	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NaN	503.380126953125	1933.4827880859375	1160.4285888671875	584.846435546875	1180.295654296875	530.45068359375	11675.345703125	8069.4853515625	6614.65869140625	11288.7080078125	10685.6533203125	9268.17578125	10093.2890625	6647.353515625	5439.66064453125	5709.93701171875	5704.93359375	5092.32470703125	6904.36669921875	6098.51904296875	9140.5224609375	11572.6357421875	9777.166015625	9376.6845703125	10920.390625	10457.912109375	9469.6591796875	7944.61083984375	7522.7265625	5305.2373046875
P29350	PTPN6	Tyrosine-protein phosphatase non-receptor type 6	P29350	PTN6_HUMAN	2	3	3	0	3	2	3	4	2	3	2	4	3	3	3	3	3	4	3	3	3	3	1	3	3	3	3	3	3	3	3	5125.62158203125	5963.99853515625	5120.52685546875	NaN	5918.9736328125	5170.89111328125	7262.18798828125	7255.75732421875	7749.76953125	6830.74169921875	7388.28515625	8755.71484375	7988.630859375	8672.5478515625	8156.86767578125	8276.826171875	6402.568359375	8896.640625	11391.046875	8963.865234375	8147.14306640625	5718.61669921875	6812.3251953125	7231.38037109375	7290.00732421875	6923.919921875	6811.96923828125	6187.927734375	7378.37548828125	6490.2900390625	7315.8466796875
P29401	TKT	Transketolase	P29401	TKT_HUMAN	36	35	35	34	34	35	34	35	35	34	32	33	35	34	35	36	36	35	36	37	37	35	35	35	34	35	36	36	35	35	37	257458.34375	253957.03125	258902.71875	256589.40625	260352.046875	247118.390625	253751.828125	223155.28125	216527.5	214222.296875	222651.734375	211666.078125	222845.390625	219217.03125	272107.6875	263097.65625	268746.3125	259875.359375	260336.046875	261865.265625	276494	225495.5625	225536.640625	229901.96875	225542.640625	218943.75	223186.09375	225539.5625	231921.46875	238404.0625	234598.09375
P29622	SERPINA4	Kallistatin	P29622	KAIN_HUMAN	16	18	17	15	16	17	17	17	19	19	18	17	18	18	18	17	15	18	18	18	16	17	16	17	18	19	18	17	17	17	18	47982.30859375	44522.39453125	44655.48828125	46877.00390625	46378.171875	50920.078125	43411.765625	55375.2578125	54636.6171875	52236.41796875	49664.52734375	63238.66796875	54715.01171875	54169.26171875	50805.5625	50218.8125	50141.203125	51519.0859375	52875.96484375	48197.5390625	50466.796875	58443.55078125	54756.328125	60583.0078125	53883.25390625	63097.328125	54324.39453125	58650.44921875	51208.47265625	51219.46484375	54479.33984375
P29972	AQP1	Aquaporin-1	P29972	AQP1_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30052.0546875	32837.328125	31913.572265625	31013.470703125	31682.646484375	32274.67578125	31428.783203125	30279.044921875	32222.19921875	27444.005859375	25670.607421875	27071.447265625	25684.650390625	23889.4375	28308.048828125	28901.0703125	31383.9375	27430.556640625	20302.185546875	23180.9765625	27066.548828125	19573.548828125	34080.140625	13608.1259765625	19868.12109375	20057.810546875	23558.46484375	22022.306640625	19814.138671875	24238	27653.349609375
P30040	ERP29	Endoplasmic reticulum resident protein 29	P30040	ERP29_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2594.40771484375	4285.63671875	7327.02685546875	7292.1162109375	7250.861328125	4180.0400390625	6238.31005859375	6588.72314453125	6544.02734375	5678.77294921875	4948.359375	6254.248046875	9292.634765625	9159.6943359375	7840.02587890625	3419.52880859375	7355.03271484375	1988.851806640625	8988.5908203125	10475.048828125	6353.9833984375	5680.95458984375	7224.3798828125	8668.71875	7208.77294921875	7522.58203125	5207.84521484375	8887.423828125	6548.02099609375	3011.103271484375	6425.68701171875
P30041	PRDX6	Peroxiredoxin-6	P30041	PRDX6_HUMAN	58	56	57	56	55	56	54	56	55	56	55	56	55	55	56	56	56	54	55	55	55	56	55	57	57	53	57	54	57	56	56	2219825.25	2201840	2186774	2135084.25	2158482	2198896.75	2208030.75	1875538.625	1849315.75	1806279.5	1830225.5	1843153.875	1854747.125	1891920	2022023.625	1998479.875	2047917.375	1989561.375	2011269.5	2001740.5	2006357.75	1923217.5	1977238.375	1895320	1955947.75	1892616.75	1946574.25	1914938.25	1973526.25	1947568.875	1951134.625
